sep=,
DeviceTag:,LSh
FirmwareVersion:,3.0.0
AppVersion:,2023.6.0
StartTime: ,2025-02-11_12:17:11_000 EST
© Movella Technologies B. V. 2005-2025

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,dq_W,dq_X,dq_Y,dq_Z,dv[1],dv[2],dv[3],Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Status
48,416777948,-0.354187,-0.582932,0.507643,-0.526349,1.00000000000000,0.00005140807480,-0.00004283711314,0.00005034077913,0.08059859275818,-0.00953751802444,-0.01638215780258,9.67221736907959,-1.14454782009125,-1.96593737602234,0.70694011449814,-0.58907610177994,0.69226318597794,-1.22753906250000,-0.48144531250000,-0.00927734375000,0
49,416786281,-0.354112,-0.582948,0.507665,-0.526361,1.00000000000000,0.00002433080226,-0.00002885982394,0.00006111245602,0.08055269718170,-0.00977337360382,-0.01642656326294,9.66670989990234,-1.17285168170929,-1.97126626968384,0.33458590507507,-0.39686694741249,0.84039020538330,-1.22363281250000,-0.48095703125000,-0.01025390625000,0
50,416794614,-0.354034,-0.582970,0.507683,-0.526372,1.00000000000000,0.00002969149500,-0.00003276765347,0.00005521345884,0.08051562309265,-0.00992852449417,-0.01633518934250,9.66226100921631,-1.19147062301636,-1.96030080318451,0.40830373764038,-0.45060566067696,0.75927001237869,-1.22607421875000,-0.47998046875000,-0.00781250000000,0
51,416802947,-0.353947,-0.582990,0.507702,-0.526390,1.00000000000000,0.00003686081618,-0.00003265030682,0.00006534066051,0.08054029941559,-0.01010519266129,-0.01618254184723,9.66522216796875,-1.21267151832581,-1.94198250770569,0.50689291954041,-0.44899192452431,0.89853465557098,-1.22314453125000,-0.47802734375000,-0.01171875000000,0
52,416811280,-0.353836,-0.583024,0.507706,-0.526424,1.00000000000000,0.00007222872227,-0.00003677047789,0.00006850901991,0.08051800727844,-0.01023906469345,-0.01610606908798,9.66254711151123,-1.22873687744141,-1.93280541896820,0.99325603246689,-0.50565063953400,0.94210445880890,-1.22265625000000,-0.47656250000000,-0.01171875000000,0
53,416819613,-0.353721,-0.583071,0.507687,-0.526468,1.00000000000000,0.00009626243263,-0.00003257393837,0.00005276035517,0.08048820495605,-0.01018881797791,-0.01604139804840,9.65896987915039,-1.22270703315735,-1.92504405975342,1.32375645637512,-0.44794175028801,0.72553598880768,-1.22265625000000,-0.47851562500000,-0.01123046875000,0
54,416827946,-0.353603,-0.583126,0.507650,-0.526521,1.00000000000000,0.00011454429477,-0.00002697482705,0.00004337076098,0.08048725128174,-0.01022356748581,-0.01611071825027,9.65865516662598,-1.22809052467346,-1.93359065055847,1.57516014575958,-0.37094530463219,0.59641456604004,-1.22265625000000,-0.47851562500000,-0.01074218750000,0
55,416836279,-0.353480,-0.583195,0.507604,-0.526572,1.00000000000000,0.00012638699263,-0.00003364868462,0.00003318022937,0.08065509796143,-0.00981593132019,-0.01587468385696,9.67882919311523,-1.17887878417969,-1.90532743930817,1.73801541328430,-0.46272113919258,0.45627915859222,-1.22558593750000,-0.48046875000000,-0.01367187500000,0
56,416844612,-0.353354,-0.583259,0.507555,-0.526633,1.00000000000000,0.00013358052820,-0.00002679415047,0.00003869365901,0.08085656166077,-0.00948208570480,-0.01565521955490,9.70303440093994,-1.13882648944855,-1.87886166572571,1.83693754673004,-0.36846074461937,0.53209728002548,-1.22509765625000,-0.48242187500000,-0.01171875000000,0
57,416852945,-0.353242,-0.583297,0.507540,-0.526681,1.00000000000000,0.00009068753570,-0.00002504885197,0.00005992967635,0.08073121309280,-0.00945049524307,-0.01597732305527,9.68813228607178,-1.13410472869873,-1.91735529899597,1.24709296226501,-0.34446021914482,0.82412523031235,-1.22607421875000,-0.47900390625000,-0.00537109375000,0
58,416861278,-0.353160,-0.583324,0.507537,-0.526708,1.00000000000000,0.00005215685815,-0.00002091750503,0.00004929210991,0.08053797483444,-0.00975304841995,-0.01604396104813,9.66494274139404,-1.17041254043579,-1.92535221576691,0.71723693609238,-0.28764784336090,0.67784225940704,-1.22412109375000,-0.47851562500000,-0.01171875000000,0
59,416869611,-0.353083,-0.583347,0.507540,-0.526732,1.00000000000000,0.00004429463297,-0.00001945719123,0.00005140248686,0.08060032129288,-0.01002514362335,-0.01590037345886,9.67242527008057,-1.20306527614594,-1.90812075138092,0.60911923646927,-0.26756629347801,0.70686322450638,-1.22265625000000,-0.47851562500000,-0.00878906250000,0
60,416877944,-0.352997,-0.583376,0.507539,-0.526758,1.00000000000000,0.00005461554974,-0.00002493895590,0.00005163159221,0.08062791824341,-0.01005369424820,-0.01609307527542,9.67573642730713,-1.20649147033691,-1.93124616146088,0.75104784965515,-0.34294903278351,0.71001386642456,-1.22558593750000,-0.47705078125000,-0.00781250000000,0
61,416886277,-0.352888,-0.583412,0.507520,-0.526810,1.00000000000000,0.00009278301150,-0.00001899525523,0.00005789753050,0.08067607879639,-0.00976103544235,-0.01619058847427,9.68151569366455,-1.17137098312378,-1.94294822216034,1.27590906620026,-0.26121395826340,0.79618006944656,-1.22412109375000,-0.47900390625000,-0.01220703125000,0
62,416894610,-0.352757,-0.583450,0.507494,-0.526880,1.00000000000000,0.00011994037777,-0.00001794286072,0.00007154885679,0.08020973205566,-0.01011943817139,-0.01630461215973,9.62536907196045,-1.21576905250549,-1.95667207241058,1.64936459064484,-0.24674192070961,0.98390680551529,-1.22412109375000,-0.47900390625000,-0.00976562500000,0
63,416902943,-0.352605,-0.583501,0.507465,-0.526952,1.00000000000000,0.00013831723481,-0.00003322400153,0.00007490720600,0.08023250102997,-0.01024770736694,-0.01603561639786,9.62810516357422,-1.23091256618500,-1.92452275753021,1.90207457542419,-0.45688107609749,1.03008925914764,-1.22265625000000,-0.47900390625000,-0.01123046875000,0
64,416911276,-0.352441,-0.583564,0.507436,-0.527022,1.00000000000000,0.00014847423881,-0.00004715844989,0.00007397774607,0.08015108108521,-0.01030117273331,-0.01598411798477,9.61833190917969,-1.23718857765198,-1.91844117641449,2.04174900054932,-0.64850115776062,1.01730775833130,-1.22607421875000,-0.47705078125000,-0.00781250000000,0
65,416919609,-0.352275,-0.583635,0.507389,-0.527099,1.00000000000000,0.00016642827541,-0.00004171766341,0.00006354320794,0.08028960227966,-0.01023966073990,-0.01581948995590,9.63499641418457,-1.22963476181030,-1.89859032630920,2.28864502906799,-0.57368206977844,0.87381690740585,-1.22607421875000,-0.47802734375000,-0.00927734375000,0
66,416927942,-0.352107,-0.583719,0.507328,-0.527177,1.00000000000000,0.00017891358584,-0.00004415772855,0.00005047302693,0.08042919635773,-0.00983631610870,-0.01567816734314,9.65177249908447,-1.18107748031616,-1.88163065910339,2.46033716201782,-0.60723668336868,0.69408172369003,-1.22509765625000,-0.47949218750000,-0.00634765625000,0
67,416936275,-0.351950,-0.583794,0.507274,-0.527250,1.00000000000000,0.00016405712813,-0.00003925710917,0.00005002040416,0.08062481880188,-0.00924891233444,-0.01574534177780,9.67523956298828,-1.11067819595337,-1.88970625400543,2.25603795051575,-0.53984564542770,0.68785750865936,-1.22509765625000,-0.47753906250000,-0.00781250000000,0
68,416944608,-0.351797,-0.583865,0.507228,-0.527318,1.00000000000000,0.00015271175653,-0.00004059448838,0.00005428399891,0.08049839735031,-0.00922822952271,-0.01604872941971,9.66004562377930,-1.10830569267273,-1.92616248130798,2.10002136230469,-0.55823659896851,0.74648845195770,-1.22412109375000,-0.47656250000000,-0.00732421875000,0
69,416952941,-0.351674,-0.583915,0.507206,-0.527366,1.00000000000000,0.00010636448860,-0.00003515835851,0.00005589239299,0.08035850524902,-0.00951957702637,-0.01604157686234,9.64315605163574,-1.14380919933319,-1.92547953128815,1.46267521381378,-0.48348146677017,0.76860630512238,-1.22412109375000,-0.47851562500000,-0.00878906250000,0
70,416961274,-0.351569,-0.583946,0.507204,-0.527404,1.00000000000000,0.00007209181786,-0.00002846587449,0.00006357021630,0.08053833246231,-0.00966101884842,-0.01630729436874,9.66498565673828,-1.15936851501465,-1.95695340633392,0.99137324094772,-0.39144957065582,0.87418818473816,-1.22851562500000,-0.47998046875000,-0.00976562500000,0
71,416969607,-0.351471,-0.583974,0.507209,-0.527433,1.00000000000000,0.00005965586752,-0.00003065355122,0.00006340537220,0.08042526245117,-0.00993168354034,-0.01633775234222,9.65141677856445,-1.19184958934784,-1.96060860157013,0.82035988569260,-0.42153346538544,0.87192130088806,-1.22705078125000,-0.47802734375000,-0.00537109375000,0
72,416977940,-0.351398,-0.583981,0.507246,-0.527438,1.00000000000000,0.00000855047256,-0.00003205798566,0.00006932485849,0.08032345771790,-0.01034069061279,-0.01640772819519,9.63920021057129,-1.24093246459961,-1.96900594234467,0.11758213490248,-0.44084659218788,0.95332336425781,-1.22558593750000,-0.47753906250000,-0.00585937500000,0
73,416986273,-0.351349,-0.583980,0.507299,-0.527421,1.00000000000000,-0.00002870894969,-0.00003474391997,0.00006355810910,0.08037668466568,-0.01058334112167,-0.01645010709763,9.64558887481689,-1.27005195617676,-1.97409141063690,-0.39479219913483,-0.47778230905533,0.87402170896530,-1.22558593750000,-0.47900390625000,-0.00634765625000,0
74,416994606,-0.351293,-0.583982,0.507339,-0.527417,1.00000000000000,-0.00000964850187,-0.00002687051892,0.00006309431046,0.08054852485657,-0.01078230142593,-0.01649945974350,9.66620922088623,-1.29392778873444,-1.98001420497894,-0.13268174231052,-0.36951094865799,0.86764371395111,-1.22607421875000,-0.47656250000000,-0.01025390625000,0
75,417002939,-0.351225,-0.583991,0.507363,-0.527430,1.00000000000000,0.00001708511263,-0.00002233684063,0.00006187055260,0.08051395416260,-0.01088076829910,-0.01635307073593,9.66206073760986,-1.30574429035187,-1.96244680881500,0.23494656383991,-0.30716589093208,0.85081523656845,-1.22705078125000,-0.48046875000000,-0.00537109375000,0
76,417011272,-0.351167,-0.583999,0.507383,-0.527440,1.00000000000000,0.00001165550202,-0.00001568719745,0.00005488004535,0.08051347732544,-0.01054328680038,-0.01640164852142,9.66200256347656,-1.26524496078491,-1.96827638149261,0.16028106212616,-0.21572308242321,0.75468498468399,-1.22314453125000,-0.47753906250000,-0.00537109375000,0
